,case,text,reject,reject-predicted,CONFESSION-predicted,CIRCUM_OFFENSE-predicted,GENERAL_CIRCUM-predicted,PUNISHMENT-predicted,CIR_AMMU_AMOUNT_WEP-predicted,CIR_BUYER_ID_WEP-predicted,CIR_HELD_WAY_WEP-predicted,CIR_PLANNING-predicted,CIR_PURPOSE-predicted,CIR_STATUS_WEP-predicted,CIR_TYPE_WEP-predicted,CIR_USE-predicted,CONFESSION_LVL2-predicted,REGRET-predicted,RESPO-predicted
51,,"נפסק, כי בנסיבות, יש למקם את העונש הראוי לנאשם בתוך מתחם העונש ההולם שנקבע, ברף הנמוך של מתחם העונש ההולם אך לא בצד הקיצון שבו.",,0.9999954700469971,,,,,,,,,,,,,,,
52,,* עונשין – ענישה – מדיניות ענישה: עבירות נשק,,0.9999954700469971,,,,,,,,,,,,,,,
53,,בית המשפט פסק כלהלן:,,0.9999954700469971,,,,,,,,,,,,,,,
54,,"הערכים החברתיים המוגנים שנפגעו מביצוע העבירות שביצע הנאשם הם ביטחון המדינה, שלום וביטחון הציבור והסדר הציבורי.",,0.9999954700469971,,,,,,,,,,,,,,,
55,,במקרים דומים הוטלו על נאשמים עונשי מאסר בפועל מאחורי סורג ובריח לתקופות משתנות.,,0.9999954700469971,,,,,,,,,,,,,,,
56,,"במקרה זה, מתחם העונש ההולם נע במקרה דנן בין 7 חודשי מאסר בפועל, לבין 30 חודשי מאסר בפועל, בצירוף עונשים נלווים.",,0.9999954700469971,,,,,,,,,,,,,,,
57,,"עסקינן במי שהוא ""בגיר – צעיר"" כהגדרת בית המשפט העליון בסוגיה זו, על ההשלכות הרוחביות הקמות מכך.",,2.919710095738992e-05,0.0012314592022448778,7.369802187895402e-05,0.2742292582988739,0.012561063282191753,,,,,,,,,,,
58,,"כנגד הנאשם הוגש לבית משפט זה כתב אישום, בו יוחסו לו במקור העבירות שעניינן, נשיאת נשק שלא כדין, החזקת נשק שלא כדין וירי באזור מגורים.",,2.237851185782347e-05,0.994479775428772,6.734242924721912e-05,3.371046477695927e-05,0.007604224141687155,,,,,,,,,,0.028496919199824333,0.03805982321500778
59,,"עוד הוסכם, כי בטרם ישמעו טיעוני הצדדים לעונש ואף מפאת גילו של הנאשם במועד ביצוע העבירות, יתקבל תסקיר מאת שירות המבחן בעניינו של הנאשם ולאחר מכן, הצדדים יטענו באופן חופשי לעונש באשר לכל רכיבי הענישה.",,0.9999954700469971,,,,,,,,,,,,,,,
60,,"במעמד זה הבהירה המאשימה, כי היא תעתור להשית על הנאשם עונש מאסר בפועל בהתאם לרמת הענישה הנהוגה, בעוד שהסניגור יטען באופן חופשי לעונש (הכל ביחד יקרא להלן: ""הסדר הטיעון"").",,0.9999954700469971,,,,,,,,,,,,,,,
61,,"נשיאת נשק שלא כדין - עבירה לפי סעיף 144(ב) רישא + סיפא לחוק העונשין, התשל""ז - 1977 (להלן: ""חוק העונשין"").",,0.9999954700469971,,,,,,,,,,,,,,,
62,,החזקת נשק שלא כדין - עבירה לפי סעיף 144(א) רישא + סיפא לחוק העונשין.,,0.9999954700469971,,,,,,,,,,,,,,,
63,,כן הוריתי על הגשת תסקיר מאת שירות המבחן בעניינו של הנאשם.,,0.9999954700469971,,,,,,,,,,,,,,,
64,,"תסקיר, כאמור, כמו גם",,0.9999954700469971,,,,,,,,,,,,,,,
65,,"תסקירים משלימים, מונחים בפני.",,0.9999954700469971,,,,,,,,,,,,,,,
66,,"מעובדות כתב האישום המתוקן עולה, כי בזמן הרלוונטי לכתב האישום, שרר סכסוך בכפר דבוריה, בו היו מעורבים הנאשם ואחרים (להלן: ""הסכסוך"").",,0.9999954700469971,,,,,,,,,,,,,,,
67,,במסגרת הסכסוך אירעו מספר אירועי אלימות בכפר במהלך הימים הראשונים של חודש אפריל 2013.,,0.9999953508377075,,,,,,,,,,,,,,,
68,,בדיון מיום 10/11/14 הוגשו טיעוני המאשימה לעונש בכתב.,,0.9999954700469971,,,,,,,,,,,,,,,
69,,"כן הדגישה, כי הפסיקה בעבירות בנשק ברורה וחד משמעית ועיקרה מאסר מאחורי סורג ובריח.",,0.9999954700469971,,,,,,,,,,,,,,,
70,,"ב""כ המאשימה הפנתה לתסקירי שירות המבחן שהוגשו בעניינו של הנאשם ולעולה מהם, כמפורט בטיעוניה שם.",,0.9999954700469971,,,,,,,,,,,,,,,
71,,"בהקשר זה הדגישה המאשימה, כי לדידה, די היה בתסקיר הראשון שהוגש בעניינו של הנאשם כדי להבין לאן פנינו מועדות וכי לא זהו הזמן להתחיל הליך טיפולי אשר נדחה שוב ושוב, על מנת לאפשר לנאשם להירתם להליך כזה.",,0.9999954700469971,,,,,,,,,,,,,,,
72,,"עוד ציינה, כי גם עתה, לאחר יותר ממחצית השנה, הנאשם אך בתחילת דרכו של ההליך ועדיין מונע ממניעים חיצוניים.",,0.9999953508377075,,,,,,,,,,,,,,,
73,,"המאשימה סבורה עוד, כי אמנם אין עסקינן בתסקיר שלילי, אך מאידך, אינו חיובי מספיק בנסיבות העניין.",,0.9999954700469971,,,,,,,,,,,,,,,
74,,"אחיזת הנאשם בהתנהלות המסכנת את הציבור, עדיין שרירה וקיימת.",,0.9999953508377075,,,,,,,,,,,,,,,
75,,"עוד טענה המאשימה, כי אם יחליט בית המשפט לאמץ את המלצות התסקיר, הרי שהוא יעדיף את האינטרס השיקומי הלא וודאי של הנאשם, על פני האינטרס הציבורי.",,0.9999954700469971,,,,,,,,,,,,,,,
76,,"בנסיבות אלו, לאור חומרת העבירות, הפסיקה החד משמעית בעבירות אלו ונסיבותיו האישיות של הנאשם אשר אינן חריגות ואינן מצדיקות סטייה ממתחם הענישה המקובל בעבירות כגון דא, עותרת המאשימה להשית על הנאשם עונש מאסר בפועל מאחורי סורג ובריח, מאסר מותנה וחיובו בתשלום קנס כספי שלא יפחת מ - 10,000 ₪.",,0.9999954700469971,,,,,,,,,,,,,,,
77,,"במסגרת טיעוניה הכתובים, הפנתה המאשימה להוראות תיקון 113 לחוק העונשין.",,0.9999954700469971,,,,,,,,,,,,,,,
78,,"עוד טענה, כי הערך החברתי המוגן בעבירות בנשק הינו ביטחון הציבור.",,0.9999954700469971,,,,,,,,,,,,,,,
79,,"בהקשר זה הדגישה, כי נשק חם הינו מסוכן וכי החזקתו, נשיאתו והובלתו, צפויים להוביל לשימוש בו לביצוע עבירות פליליות או אידיאולוגיות ואף לפגיעה בגוף ובנפש.",,0.9999953508377075,,,,,,,,,,,,,,,
80,,בהקשר זה הפנתה המאשימה לפסיקה רלוונטית.,,0.9999954700469971,,,,,,,,,,,,,,,
81,,"עוד טענה המאשימה, כי קשה לאמוד את מידת הפגיעה בערך המוגן שעה שעסקינן בביטחון הציבור, או באינטרס ציבורי דומה שכן, בעוד שבמקרה של פגיעה בגוף או ברכוש, הפגיעה היא קונקרטית, הרי שקשה ואף בלתי אפשרי לאמוד במדויק את הפגיעה בביטחון הציבור, בעבירות נשק.",,0.9999954700469971,,,,,,,,,,,,,,,
82,,"עם זאת, הפגיעה בציבור הנובעת מזמינותו של נשק חם המוחזק בידי אנשים בבתיהם, או נישא על ידם ברחובה של עיר, הייתה משמעותית וחמורה.",,0.9999953508377075,,,,,,,,,,,,,,,
83,,"תופעה זו, כך לדידה של המאשימה, הינה הקרקע המאפשרת שימוש בנשק חם לביצוע  עבירות ופגיעה בגוף ובנפש.",,0.9999954700469971,,,,,,,,,,,,,,,
84,,"באשר לנסיבות הקשורות בביצוע העבירות ציינה המאשימה, כי הנאשם לא ""נקלע"" לאירוע בו החזיק בנשק באופן רגעי וספונטני.",,0.999995231628418,,,,,,,,,,,,,,,
85,,"באשר לנזק שנגרם מביצוע העבירות, טוענת המאשימה, כי נשק המוחזק שלא כדין ומובל בחוצות העיר, פוגע בביטחון הציבור ומסכן אותו.",,0.9999953508377075,,,,,,,,,,,,,,,
86,,"באשר למדיניות הענישה הנהוגה, טוענת המאשימה, כי מדיניות זו בעבירות מסוג זה, הינה הטלת עונשי מאסר בפועל לתקופות משתנות.",,0.9999954700469971,,,,,,,,,,,,,,,
87,,"עוד ציינה, כי בתי המשפט קבעו בשנים האחרונות, כי יש להחמיר בענישה בעבירות מסוג זה במטרה להרתיע מפני עבירות בנשק, על מנת למגר את התופעה.",,0.9999954700469971,,,,,,,,,,,,,,,
88,,"בנסיבות אלו, סבורה המאשימה, כי מתחם העונש ההולם נע בין 20 חודשי מאסר בפועל לבין 48 חודשי מאסר בפועל.",,0.9999954700469971,,,,,,,,,,,,,,,
89,,"זאת ועוד, הנאשם רואה בהתנסויות פורצות גבול וחוק, כחוויות והתנסויות שדרכן הוא לומד על עצמו.",,0.9999953508377075,,,,,,,,,,,,,,,
90,,"זאת ועוד, הנאשם הביע העדר נזקקות טיפולית, אינו נוטל אחריות לתוצאות מעשיו וחסר מוטיבציה לערוך שינויים.",,2.2346246623783372e-05,0.0012347256997600198,6.74022376188077e-05,3.086229844484478e-05,0.007416291628032923,,,,,,,,,,,
91,,"שירות המבחן התרשם עוד, כי הנאשם לא יפיק כל תועלת מקשר טיפולי והעריך, כי קיים סיכון גבוה להישנות התנהגות פורצת חוק.",,0.9999954700469971,,,,,,,,,,,,,,,
92,,"לפיכך, בתסקירו הראשון, שירות המבחן אינו בא בהמלצה טיפולית וממליץ להשית על הנאשם עונש ממשי ומרתיע.",,0.9999954700469971,,,,,,,,,,,,,,,
93,,"למרות האמור ולבקשת הנאשם, כי תינתן לו הזדמנות נוספת, הוגש בעניינו של הנאשם תסקיר נוסף אשר גם ממנו עולה, כי הנאשם מתקשה לגעת בעולמו הרגשי ומגיב באופן אימפולסיבי בטרם שוקל את צעדיו.",,0.9999954700469971,,,,,,,,,,,,,,,
94,,"שירות המבחן התרשם, כי יש מקום לאפשר לנאשם המשך טיפול בו יתמודד עם רגשות מודחקים, כאשר שירות המבחן שב ומתרשם, כי המניע לשיתוף הפעולה הינו חיצוני, אך הוא מקווה, כי עם הזמן, יהפוך לנזקקות מתוך רצון לשינוי.",,0.9999954700469971,,,,,,,,,,,,,,,
95,,"בנסיבות אלו, בא שירות המבחן בהמלצה, להשית על הנאשם צו מבחן וכן התרשם שירות המבחן, כי הנאשם זקוק לענישה מוחשית בדמות עבודות שירות, חיובו בתשלום קנס ובחתימה על התחייבות כספית.",,0.9999954700469971,,,,,,,,,,,,,,,
96,,"מהאמור לעיל, מבקשת המאשימה ללמוד ולהדגיש, כי גם הפעם אין מתרשם שירות המבחן, כי הנאשם הביע נזקקות טיפולית כנה וברור לכל, כי הדבר נובע ממניעים חיצוניים ומתוך שאיפה להקל בעונשו.",,0.9999954700469971,,,,,,,,,,,,,,,
97,,"שירות המבחן מביע תקווה, כי עם הזמן יהפוך המניע החיצוני לנזקקות טיפולית לטיפול משמעותי.",,0.9999954700469971,,,,,,,,,,,,,,,
98,,"לטענת המאשימה, אין לקבל עמדה זו של שירות המבחן, במיוחד לאור העובדה, כי גם בתסקיר המשלים והאחרון שהוגש בעניינו של הנאשם, עולה מסוכנות הנאשם לציבור.",,0.9999954700469971,,,,,,,,,,,,,,,
99,,"גם בתסקיר זה, שירות המבחן מביע עמדה ולפיה, הנאשם פועל באופן אינטואיטיבי ואימפולסיבי, מצב בו בזמינות לנשק יש כדי לסכן באופן מובהק וחד משמעי את הציבור, כפי שקרה בפועל במקרה דנן.",,0.9999954700469971,,,,,,,,,,,,,,,
100,,"באשר למסוכנות הנאשם, מדגישה המאשימה, כי שירות המבחן התרשם בתחילה, כי הנאשם אינו בר טיפול בנסיבות הקיימות וקיים ממנו סיכון להישנות התנהגות מפרת חוק בעתיד.",,0.9999954700469971,,,,,,,,,,,,,,,
101,,"מנגד, הנאשם אינו מתאים לטיפול כאמור, לאור עמדותיו ובסופו של יום בתסקירו הראשון, שירות המבחן אינו בא בהמלצה טיפולית בעניינו של הנאשם.",,0.9999954700469971,,,,,,,,,,,,,,,
102,,"זאת ועוד, בתסקיר הנוסף, שב ועלה פוטנציאל המסוכנות המתקיים אצל הנאשם והנובע מחוסר יכולתו להגיב בצורה שקולה.",,0.9999954700469971,,,,,,,,,,,,,,,
103,,"נתונים אלו בצירוף התפיסה המביעה חוסר נזקקות טיפולית ופעולה מתוך מניעים חיצוניים, מלמדים, כי המסוכנות הטמונה בנאשם בטרם עבר טיפול ובטרם הבשיל לכדי הפנמה ונזקקות טיפולית, גבוהה מאוד.",,0.9999954700469971,,,,,,,,,,,,,,,
104,,"עוד מציינת המאשימה, כי במקרה דנן, יש צורך אף להחמיר בעונשו של הנאשם בתוך מתחם העונש ההולם מהטעם של הרתעת הרבים, כאשר הדגישה בהקשר זה, כי בתי המשפט הדגישו, כי עבירות הנשק הפכו למכת מדינה ויש, איפוא, צורך להרתיע את הרבים מלבצע עבירות דומות.",,0.9999954700469971,,,,,,,,,,,,,,,
105,,"בנסיבות העניין ונוכח כל האמור לעיל, ובכלל זה המסוכנות הנלמדת מן הנאשם מתסקירי שירות המבחן והצורך להרתיע את הרבים, סבורה המאשימה, כי העונש הראוי לנאשם הינו עונש מאסר בפועל הנע בין 24 - 36 חודשי מאסר בפועל.",,0.9999954700469971,,,,,,,,,,,,,,,
106,,"עוד עותרת המאשימה להשית על הנאשם מאסר מותנה מרתיעה וחיובו בתשלום קנס כספי בסך 10,000 ₪.",,3.866254701279104e-05,0.0010813047410920262,7.215506047941744e-05,3.298692172393203e-05,0.9962050318717957,,,,,,,,,,,
107,,"המאשימה מציינת עוד, כי הנאשם היה נתון במעצר בגין ההליכים נשוא תיק זה מיום 8/4/13 ועד ליום 11/7/13.",,0.9999953508377075,,,,,,,,,,,,,,,
108,,"כעד לעונש העיד מטעם הנאשם אביו של הנאשם, מר עבד אל עזיז עזאיזה.",,0.9999954700469971,,,,,,,,,,,,,,,
109,,"בנסיבות אלו, ביקש אביו של הנאשם את רחמי בית המשפט.",,0.9999954700469971,,,,,,,,,,,,,,,
110,,"בהקשר זה ובאשר ליתר האמור בחקירת אביו של הנאשם, הוגשו הודעותיהם של מר פראירה ומר עבד במשטרה, אשר התקבלו וסומנו ת/1 ו - ת/2 וכן הוגש תצהיר אשר התקבל וסומן ת/3.",,0.9999954700469971,,,,,,,,,,,,,,,
111,,"ב""כ הנאשם התייחס עוד לתסקירי שירות המבחן שהוגשו בעניינו של הנאשם ולטיעוני המאשימה בהקשר זה וציין, כי בניגוד לעמדת המאשימה, לדידו, עסקינן בתסקירים חיוביים.",,0.9999954700469971,,,,,,,,,,,,,,,
112,,"כך הדגיש, כי בעניינו של הנאשם התקבל תסקיר משלים אשר הינו חיובי ואשר ממנו עולה, כי הנאשם הגיע למפגשים רצופים עם שירות המבחן, עמד בנדרש ממנו ובסופו של יום, בא שירות המבחן בהמלצה, להשית על הנאשם עונש מאסר בפועל אשר ירוצה על דרך עבודות שירות.",,0.9999954700469971,,,,,,,,,,,,,,,
113,,"באשר לטענת המאשימה ולפיה, הנאשם הינו מסוכן לציבור, טען ב""כ הנאשם, כי במהלך שהיית הנאשם בתנאים מגבילים, הוא יצא מספר פעמים לטיפולים רפואיים וחזר הביתה ולא נרשמה לחובתו כל הפרה.",,0.997803270816803,,,,,,,,,,,,,,,
114,,"זאת ועוד, הנאשם יצא למפגשים אצל שירות המבחן וגם באלה עמד כדין.",,0.9999953508377075,,,,,,,,,,,,,,,
115,,"אם רצה הנאשם לבצע דבר מה שלילי, הרי שיכול היה לעשות כן ומשאין בנמצא אינדיקציה, כי הנאשם הפר באופן כלשהו את תנאי שחרורו, הרי שיש בכך כדי להצביע, כי אין עסקינן במי שהוא מסוכן לציבור.",,0.9999953508377075,,,,,,,,,,,,,,,
116,,כן הפנה לתיקון המהותי שנעשה בכתב האישום הנובע מקושי ראייתי.,,0.9999954700469971,,,,,,,,,,,,,,,
117,,"עוד הדגיש ב""כ הנאשם, כי הנאשם היה נתון בתנאים מגבילים לרבות איזוק אלקטרוני במשך כשנה, זאת לאחר ששהה במעצר מאחורי סורג ובריח במשך כשלושה חודשים.",,2.2425792849389836e-05,0.0010069016134366393,6.839109846623614e-05,2.8213675250299275e-05,0.007886508479714394,,,,,,,,,,,
